recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,source,rcp_seq
훈제오리가슴살 샐러드,,굽기,,1,1인분,"오리고기(훈제오리 가슴살, 150g), 발사믹소스(50g),
양파(30g), 파슬리(5g), 블루베리(20g), 레디쉬(1개)","1. 1. 훈제오리 가슴살을 슬라이스한다.
2. 2. 슬라이스한 훈제오리는 팬에 굽는다.
3. 3. 양파는 채썰고 찬물에 담근 뒤 건진다.
4. 4. 레디쉬는 채썰고 찬물에 담근 뒤
건진다.
5. 5. 먹기 직전에 발사믹소스를 만든다.
6. 6. 접시에 훈제오리와 양파채, 레디쉬,
블루베리를 담고 발사믹소스를
올린다.",,https://www.foodsafetykorea.go.kr/recipe/641,/한식/반찬,"열량 261.8kcal, 탄수화물 11.5g, 단백질 21g, 지방 14.6g, 나트륨 636mg, TIP: 훈제오리와 양파채 및 레디쉬채와 블루베리를 함께 먹으면 나트륨 섭취도 감소시켜주고 훈제오리의 맛을 한층 더 좋게 만들어요",조리방법: 굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00641_1.png,foodsafety,641
훈제오리가슴살크러스트,,굽기,,1,1인분,"오리고기(훈제오리 가슴살, 150g), 로즈마리(2g), 오렌지(1개),
새송이버섯(1개), 파슬리(5g), 땅콩(50g), 올리브오일(20g),
유자청(20g), 후춧가루(0.5g","1. 1. 훈제오리 가슴살은 올리브오일,
로즈마리, 후춧가루로
마리네이드한다.
2. 2. 새송이버섯은 편으로 썰고 팬에
굽는다.
3. 3. 오렌지는 슬라이스로 썬다.
4. 4. 땅콩과 파슬리는 입자있게 다진다.
5. 5. 마리네이드한 오리 고기를 구워 접시에
담는다.
6. 6. 유자청에 땅콩, 파슬리가루를 넣고
소스를 만들고, 구워진 오리고기
사이에 오렌지 슬라이스를 넣고
유자청소스를 올린다.",,https://www.foodsafetykorea.go.kr/recipe/642,/한식/반찬,"열량 250kcal, 탄수화물 13.5g, 단백질 17.2g, 지방 14.1g, 나트륨 352.2mg, TIP: 로즈마리를 사용하여 오리고기의 잡내를 제거하고, 유자청을 이용한 소스는 소금을 적게 사용해도 맛을 좋게 만들어요.",조리방법: 굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00642_1.png,foodsafety,642
간장소스를 곁들인 새우전복찜,,찌기,,1,1인분,"전복(2개), 새우(3마리), 시금치(30g), 해초(20g),
저염간장(20g), 레몬(1/4개), 설탕(20g), 소금(0.1g),
마늘(10g), 녹말(10g), 식용꽃(60g)","1. 1. 전복은 수저로 떼어내어 소금으로 비벼
깨끗이 씻는다.
2. 2. 시금치는 데쳐 다지고, 새우는 껍질을
벗겨 전복, 해초와 함께 다진다.
3. 3. ?번을 잘 섞어 전복 껍질에 넣는다.
4. 4. 찜통에 김이 오르면 속을 채운 전복
껍질을 넣고 약 10분 정도 찐다.
5. 5. 저염간장, 레몬, 설탕, 다진마늘을
넣고 살짝 끓여 소스를 만든다.
6. 6. 간장소스에 전분을 풀어 농도를
맞추고, 전복찜에 여러번 바르고
식용꽃을 올린다.",,https://www.foodsafetykorea.go.kr/recipe/643,/한식/반찬,"열량 119.1kcal, 탄수화물 8.2g, 단백질 19.2g, 지방 1.1g, 나트륨 455.9mg, TIP: 해초류를 사용해서 소금을 대신할 수 있어요.",조리방법: 찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00643_1.png,foodsafety,643
검은콩국수,,끓이기,,1,1인분,"검은콩(200g), 메밀면(120g), 오이(30g), 방울토마토(1개),
땅콩(20g), 잣(10g), 참깨(5g)","1. 1. 검은콩은 깨끗이 씻어 약 12시간 정도
충분히 불린다.
2. 2. 불린 검은콩은 20분 정도 삶아 깨끗이
씻는다.
3. 3. 삶은 검은콩은 믹서기에 곱게 갈아
차갑게 식힌다.
4. 4. 오이는 씨를 제거하고 깨끗이 씻어
채썬다.
5. 5. 물을 끓여 메밀면을 삶고, 찬물에
여러번 헹구어 건져 물기를 뺀다.
6. 6. 메밀면을 그릇에 담고 차가운 콩 국물,
땅콩, 잣, 오이, 방울토마토 및 통깨를
올린다.",,https://www.foodsafetykorea.go.kr/recipe/644,/한식/일품,"열량 343.6kcal, 탄수화물 68.1g, 단백질 11.2g, 지방 3g, 나트륨 633.5mg, TIP: 블랙푸드의 대표 주자인 검은콩으로 만들어 나트륨 함량을 줄일 수 있었어요.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00644_1.png,foodsafety,644
겨자소스로 구운 산마샐러드,,굽기,,1,1인분,"산마(100g), 참나물(20g), 돈나물(20g), 토마토(100g),
레디쉬(1개), 어린잎(10g), 저염간장(20g), 식초(10g),
설탕(20g), 겨자가루(10g).","1. 1. 어린잎은 찬물에 담근다.
2. 2. 마는 껍질을 벗겨 동글동글하게 썬다
3. 3. 썰어 놓은 마는 팬에 기름을 살짝
두르고 앞뒤로 굽는다.
4. 4. 참나물, 돈나물, 토마토, 레디쉬는
먹기 좋은 크기로 썬다.
5. 5. 겨자가루는 30℃ 물을 섞어 발효
시킨다.
6. 6. 저염간장에 식초, 설탕, 발효겨자를
넣고 골고루 섞어 소스를 만들고,
접시에 구운 마와 손질한 야채를 넣고
만들어 놓은 소스와 어린잎을 올린다.",,https://www.foodsafetykorea.go.kr/recipe/645,/한식/반찬,"열량 112kcal, 탄수화물 16g, 단백질 3g, 지방 4g, 나트륨 144.8mg, TIP: 참나물, 돈나물의 칼륨 성분이 체내에 쌓인 나트륨을 배출을 도와줘요.",조리방법: 굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00645_1.png,foodsafety,645
닭고기김치찌개,,끓이기,,1,1인분,"재료 닭가슴살(60g), 애호박(30g), 미나리(20g), 청양고추(3g), 두부(60g)
김치(120g), 참기름(20g), 느타리버섯(10g), 달걀(50g)
육수 다시마(5g), 무(40g), 대파(5g), 양파(10g), 마른 고추(3g), 멸치(10g)
마늘(10g), 청주(10g), 물(300g)","1. 1. 육수 재료를 넣고 중간 불로 끓인 뒤
체에 걸러 육수를 만든다.
2. 2. 닭가슴살은 채 썬 뒤 물에 넣고
삶는다.
3. 3. 애호박은 반달 썰고, 미나리는 5㎝
길이로 썰고, 청양고추는 잘게 썬 뒤
찬물에 담가 씨를 빼고, 두부는 한입
크기로 썰어 물에 담가둔다.
4. 4. 김치를 한입 크기로 썬 뒤 참기름에
볶다가 육수를 붓는다.
5. 5. 두부, 애호박, 느타리버섯, 미나리,
닭가슴살을 넣어 끓어오르면
달걀물과 청양고추를 넣고 조금
더 끓여 마무리한다.",,https://www.foodsafetykorea.go.kr/recipe/271,/한식/국&찌개,"열량 277.1kcal, 탄수화물 1.79g, 단백질 5.87g, 지방 2.73g, 나트륨 776.6mg, TIP: 멸치다시마육수를 이용해 깊은 맛을 내 소금간을 줄여
나트륨 섭취를 적게 할 수 있고, 달걀물을 부어 자극적인 맛을 줄였다.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00271_1.png,foodsafety,271
완자김치찌개,,끓이기,,1,1인분,"재료 콩나물(30g), 김치(50g)
두부(40g), 붉은 고추(15g)
다진 돼지고기(등심, 60g), 새우젓(5g)
육수 대파(10g), 마늘(5g), 쇠고기(50g)","1. 1. 대파, 마늘, 쇠고기를 물(300g)과
함께 끓인 뒤 면포에 걸러 육수를
만든다.
2. 2. 콩나물, 김치를 물에 씻어 손질한다.
3. 3. 두부는 물기를 빼고, 붉은 고추는
다진 뒤 돼지고기와 섞어 반죽해
동그랗게 빚어 완자를 만든다.
4. 4. 김 오른 찜기에 완자를 넣어 찐다.
5. 5. 육수를 끓이고 끓어오르면 김치,
콩나물, 새우젓을 넣는다.
6. 6. 한소끔 더 끓이다가 완자를 넣고
조금 더 끓여 마무리한다.",,https://www.foodsafetykorea.go.kr/recipe/272,/한식/국&찌개,"열량 161.1kcal, 탄수화물 1.34g, 단백질 6.78g, 지방 2.61g, 나트륨 355mg, TIP: 김치는 물에 한 번 씻어 염분을 최대한 제거하고,
쇠고기육수로 깊은 맛을 내고 붉은 고추로 매콤한 맛을 더해
소금간을 하지 않아 나트륨 섭취를 줄였다.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00272_1.png,foodsafety,272
백김치콩비지찌개,,끓이기,,1,1인분,"재료 풋고추(10g), 백김치(100g), 콩비지(100g)
양념 참기름(8g), 후춧가루(0.2g), 다진 마늘(10g), 간장(2g)","1. 1. 풋고추는 잘게 다진다.
2. 2. 백김치는 먹기 좋은 크기로 썬다.
3. 3. 냄비에 백김치를 볶다가 김치가
익으면 참기름, 후춧가루,
다진 마늘을 넣고 볶는다.
4. 4. 물(200g)을 넣고 끓인다.
5. 5. 물이 끓으면 콩비지와 간장,
풋고추를 넣어 약한 불에서 15분
정도 끓여 마무리한다.",,https://www.foodsafetykorea.go.kr/recipe/273,/한식/국&찌개,"열량 195.3kcal, 탄수화물 3.13g, 단백질 2.99g, 지방 2.99g, 나트륨 447.2mg, TIP: 콩비지찌개를 끓일 때 넣는 묵은지 대신
백김치를 넣어 염분을 줄이고 깔끔한 맛을 냈다.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00273_1.png,foodsafety,273
오징어김치찌개,,끓이기,,1,1인분,"재료 오징어(100g), 두부(50g), 팽이버섯(20g), 붉은 고추(4g)
고구마(30g), 콩나물(20g), 김치(140g), 쑥갓(20g)
육수 무(50g), 다시마(5g), 대파(20g), 멸치(10g), 물(300g)
양념 참기름(10g), 들깻가루(5g)","1. 1. 육수 재료를 넣고 끓인 뒤 체로 걸러
육수를 낸다.
2. 2. 오징어 몸통은 큼지막하게 썰고
다리는 얇게 썬다.
3. 3. 두부와 버섯은 먹기 좋게 썰고,
고추는 어슷하게 썰고, 고구마는
먹기 좋은 크기로 썰고, 콩나물은
다듬는다.
4. 4. 김치는 먹기 좋은 크기로 썬 뒤
냄비에 참기름을 두르고 볶다가
고구마, 콩나물, 육수를 넣고 끓인다.
5. 5. 자작하게 끓으면 오징어를 넣고
끓이고, 오징어가 익으면 들깻가루를
넣고 끓인다.
6. 6. 두부, 팽이버섯, 쑥갓, 고구마,
붉은 고추를 넣고 끓여 마무리한다.",,https://www.foodsafetykorea.go.kr/recipe/274,/한식/국&찌개,"열량 159.1kcal, 탄수화물 2.5g, 단백질 2.4g, 지방 0.7g, 나트륨 549mg, TIP: 김치의 속을 덜어내 염분을 줄였고,
김치 자체의 간만을 이용해 나트륨 섭취량을 줄였다.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00274_1.png,foodsafety,274
해물김치찌개,,끓이기,,1,1인분 200g,"•필수 재료 : 주꾸미(40g), 김치(40g), 무(10g), 마늘(3g), 대파(3g), 양파(10g), 두부(10g), 참기름(3g), 배즙(10g), 팽이버섯(3g)
•육수 재료 : 다시마(5g), 멸치(10g), 물(300g)","1. 1. 냄비에 육수 재료를 넣고 끓이다가 물이 끓어오르면 다시마를 건지고 조금 더 끓여 육수를 우려낸다.
2. 2. 주꾸미는 내장과 입, 눈을 제거하고 4cm 크기로 잘라 준비한다.
3. 3. 김치는 국물을 꽉 짜서 한입 크기로 썰고, 무는 편 썰고, 마늘은 다지고, 대파는 어슷 썰고, 양파는 굵게 채 썰고, 두부는 납작하게 썬다.
4. 4. 냄비에 참기름을 두르고, 김치, 무, 양파가 투명해질 때까지 볶다가 육수를 붓고 끓으면 주꾸미, 다진 마늘을 넣어 더 끓인다.
5. 5. 김칫국물과 배즙을 2:1로 섞은 뒤 찌개에 넣어 간을 맞춘다.
6. 6. 두부, 팽이버섯을 넣고 한소끔 끓여 마무리한다",,https://www.foodsafetykorea.go.kr/recipe/275,/한식/국&찌개,"열량 53.9kcal, 탄수화물 5.2g, 단백질 3g, 지방 2.3g, 나트륨 385.1mg, TIP: •김치는 국물을 꼭 짜서 사용해 염분을 줄였고, 해산물을 넣어 간을 맞췄어요.
•배즙으로 짠맛을 중화하면서 나트륨 함량을 줄였어요.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20230313/20230313110520_1678673120064.jpg,foodsafety,275
맑은부대찌개,,끓이기,,1,1인분,"재료 느타리버섯(10g), 두부(50g), 콩나물(10g)
배추(40g), 미나리(20g), 돼지고기(50g)
쇠고기(50g), 불린 당면(10g), 조랭이떡(30g)
다시마육수 다시마(3g), 양파(30g), 대파(20g)
무(30g), 마른 고추(5g)
고기완자양념 생강즙(2g), 다진 파(10g)
다진 마늘(5g), 후춧가루(0.1g), 소금(0.1g","1. 1. 다시마육수재료를 물에 넣고 끓여
육수를 낸다.
2. 2. 느타리버섯은 가닥가닥 떼고, 두부는
썰고, 콩나물은 머리와 꼬리를 떼
손질한다.
3. 3. 배추와 미나리를 데친다.
4. 4. 돼지고기, 쇠고기에 고기완자양념을
넣어 반죽한 뒤 빚어 완자를 만든다.
5. 5. 냄비에 모든 재료를 돌려 담은 뒤
육수를 부어 끓인다.",,https://www.foodsafetykorea.go.kr/recipe/276,/한식/국&찌개,"열량 395.9kcal, 탄수화물 8.67g, 단백질 6.23g, 지방 2.41g, 나트륨 334.9mg, TIP: 보통 부대찌개에 들어가는 김치와 햄 대신
배추와 고기완자를 넣어 나트륨 함량을 줄였다.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00276_1.png,foodsafety,276
나가사키부대찌개,,끓이기,,1,1인분,"재료 통조림 햄(30g), 우유(100g), 실곤약(50g), 양파(30g), 느타리버섯(25g)
표고버섯(10g), 팽이버섯(30g), 청양고추(5g), 붉은 고추(5g), 감자(30g)
무(30g), 두부(40g), 애호박(30g), 깻잎(3g), 쑥갓(10g)
완자 다진 돼지고기(20g), 다진 파(5g), 다진 마늘(5g), 후춧가루(1g)
소금(1g), 밀가루(10g), 달걀노른자(20g)
육수 사골육수(300g), 다시마(5g)
양념 들깻가루(15g)","1. 1. 통조림 햄은 한 번 데친 뒤 우유에
담가두고, 실곤약은 식초를 넣은
끓는 물에 살짝 데친다.
2. 2. 양파는 굵게 채 썰고, 느타리버섯은
찢고, 표고버섯은 모양대로 썰고,
팽이버섯은 끝부분을 잘라내고,
청양고추와 붉은 고추는 어슷 썬다.
3. 3. 감자, 무, 두부는 0.5㎝ 두께로 썰고,
애호박은 반달썰기 하고 깻잎은
채 썰어 찬물에 담가 매운맛을
제거한다.
4. 4. 사골육수에 다시마를 넣어 끓인 후
한 김 식힌다.
5. 5. 다진 돼지고기에 다진 파, 다진 마늘,
후춧가루, 소금을 섞어 완자를
만들고 밀가루와 달걀물을 묻혀
식용유(5g)를 두른 팬에 부친다.
6. 6. 냄비에 재료를 보기 좋게 담고
사골육수를 부은 뒤 끓이다가
쑥갓과 들깻가루를 넣어 마무리한다.",,https://www.foodsafetykorea.go.kr/recipe/277,/한식/국&찌개,"열량 342.7kcal, 탄수화물 3.99g, 단백질 5.37g, 지방 3.63g, 나트륨 778mg, TIP: 나트륨 함량이 높은 김치와 고추장 대신 사골육수와 청양고추를 사용해
염도를 낮추면서 칼칼하고 깔끔한 맛을 내 나트륨 섭취를 줄였다",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00277_1.png,foodsafety,277
삼계부대찌개,,끓이기,,1,1인분,"재료 닭가슴살(100g), 당근(20g), 붉은 고추(6g)
풋고추(6g), 대파(6g), 쑥갓(4g), 표고버섯(14g)
애호박(60g), 김치(40g), 팽이버섯(40g)
당면(21g), 숙주(40g), 떡(40g)
육수 당귀(10g), 대추(20g), 오가피(30g), 함초(20g)
양념장 겨자가루(5g), 고춧가루(20g), 콩가루(5g), 쌀겨(5g), 다진 마늘(3g)","1. 1. 육수 재료를 넣고 20분간 끓여
육수를 낸다.
2. 2. 닭가슴살과 당근을 다져 모양을
잡은 뒤 김 오른 찜기에 넣고 찐다.
3. 3. 고추, 대파는 어슷 썰고, 쑥갓,
표고버섯, 애호박, 김치는 먹기
좋은 크기로 썰고, 팽이버섯은
밑동을 잘라 손질한다.
4. 4. 당면과 숙주는 뜨거운 물에 데쳐
준비한다.
5. 5. 양념장 재료를 섞은 뒤 육수(13g)를
넣고 양념장을 만든다.
6. 6. 준비한 재료를 담고 육수를 부은 뒤
양념장을 넣고 끓여 마무리한다.",,https://www.foodsafetykorea.go.kr/recipe/278,/한식/국&찌개,"열량 299.9kcal, 탄수화물 8.26g, 단백질 4.46g, 지방 0.09g, 나트륨 163.6mg, TIP: 양념장에 고추장 대신 겨자가루와 콩가루로 간을 하여 나트륨 사용을 줄였다",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00278_1.png,foodsafety,278
쑥갓부대찌개,,끓이기,,1,1인분 200g,"•필수재료 : 통조림 햄(30g), 애호박(20g), 두부(20g), 팽이버섯(20g), 청양고추(5g), 김치(30g), 쑥갓(4g)
•육수 : 다시마(5g), 물(200g)
•양념장 : 설탕(0.5g), 고춧가루(4g), 다진마늘(2g), 고추장(2g)","1. 1. 통조림 햄을 썰어 끓는 물에 데친다.
2. 2. 애호박은 반달모양으로 썰고, 두부는 도톰하게 썰고, 팽이버섯은 3등분하고, 청양고추는 어슷 썬다.
3. 3. 김치는 씻어서 잘게 썬다.
4. 4. 양념장을 만든다.
5. 5. 냄비에 물과 다시마를 넣고 살짝 끓여 육수를 만든다.
6. 6. 육수에 손질한 재료를 담고 양념장의 1/2 분량을 넣고 중간 불에 끓이다가 쑥갓과 남은 양념장을 넣고 약한 불에 조금 더 끓여 마무리한다.",,https://www.foodsafetykorea.go.kr/recipe/279,/한식/국&찌개,"열량 126.3kcal, 탄수화물 9.9g, 단백질 6.4g, 지방 6.8g, 나트륨 347.1mg, TIP: •김치는 씻어서 사용하고 햄은 한 번 데쳐 나트륨 함량을 낮췄어요.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308012559_1678249559785.jpg,foodsafety,279
들깨순두부찌개,,끓이기,,1,1인분,"재료 굴(40g), 멸치(2g), 표고버섯(10g), 느타리버섯(40g), 무(20g)
양파(10g), 미나리(10g), 대파(3g), 붉은 고추(2g), 순두부(100g)
양념 다진 마늘(1g), 들깻가루(10g), 국간장(1.5g), 소금(0.5g)","1. 1. 굴은 깨끗이 씻은 뒤 김 오른 찜기에
찐다.
2. 2. 굴을 쪄낸 물(250g)에 멸치,
표고버섯 밑동을 넣고 끓인 뒤
멸치와 표고버섯 밑동을 건져내
육수를 만든다.
3. 3. 느타리버섯은 밑동을 제거한 후
씻어 세로로 찢고, 표고버섯은
0.5㎝ 두께로 썬다.
4. 4. 무는 나박 썰고 양파는 채 썰고,
미나리는 3㎝ 길이로 썰고,
대파와 고추는 송송 썬다.
5. 5. 육수에 굴, 다진 마늘, 무, 양파,
버섯을 넣고 끓인다.
6. 6. 들깻가루와 순두부를 넣고 한소끔
끓인 뒤 국간장과 소금으로 간을
맞추고 대파, 붉은 고추, 미나리를
올려 마무리한다.",,https://www.foodsafetykorea.go.kr/recipe/280,/한식/국&찌개,"열량 171.7kcal, 탄수화물 2.92g, 단백질 2.8g, 지방 1.36g, 나트륨 111.6mg, TIP: 보통 순두부찌개에 넣는 고춧가루를 넣지 않고
들깻가루와 들깨를 넣어 고소한 맛을 내 나트륨 섭취를 줄였다.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00280_1.png,foodsafety,280
